|GNB|2_Premium|LIMA_MODERNA|A|B|Riesgo_Bajo|LIMA_SUR|Antiguedad_SSFF|NroTrxAgencia|1_Beyond|Frescura|NroTrxATM|SBP|Can_Contactabilidad_3UM|3_Preferente|SaldoHIP|D|Superior|SaldoVEH|DIVORCIADO|ImporteTrxWeb|ImporteTrxCorresponsal|M|MontoOfertado|Edad|class
4452|0|0|0|0|1|0|0|20.0|0.0|0|0.0|11.0|1|0.0|1|0.0|0|0|0.0|1|0.0|2882.62|1|14000.0|37.0|0.0
4453|0|0|1|0|0|1|0|10.0|0.0|0|2.0|0.0|0|3.0|0|242.51|0|1|0.0|0|0.0|0.0|1|17150.0|65.0|1.0
4454|0|0|0|0|0|0|0|6.0|7.0|0|3.0|8.0|0|3.0|0|3882.21|1|0|0.0|0|1211.27|0.0|1|6000.0|33.0|0.0
4455|0|0|0|0|0|0|0|4.0|0.0|0|4.0|6.0|0|3.0|0|0.0|1|0|0.0|0|1399.52|0.0|1|6000.0|40.0|0.0
4456|1|0|0|0|0|0|0|5.0|3.0|0|1.0|6.0|0|1.0|0|0.0|0|0|0.0|1|0.0|683.87|1|14000.0|47.0|0.0
4457|0|0|0|0|0|0|0|1.0|5.0|0|4.0|6.0|0|0.0|0|0.0|0|0|0.0|0|1243.31|614.4|0|3800.0|53.0|0.0
4458|1|0|0|0|0|0|0|21.0|3.0|0|2.0|6.0|0|0.0|0|0.0|0|0|0.0|0|702.7|705.67|1|14000.0|27.0|1.0
4459|0|0|0|0|1|1|0|18.0|6.0|1|0.0|10.0|0|0.0|0|0.0|0|0|0.0|0|6334.03|0.0|0|18000.0|64.0|1.0
4460|0|1|0|0|0|0|0|7.0|0.0|0|4.0|9.0|1|0.0|0|340372.84|0|0|0.0|0|0.0|5355.99|0|8000.0|31.0|1.0
4461|0|0|0|0|0|0|0|5.0|4.0|0|0.0|9.0|0|0.0|0|0.0|0|0|0.0|1|421.07|1599.17|1|6000.0|52.0|0.0
4462|0|0|0|0|0|0|0|2.0|0.0|0|1.0|0.0|0|0.0|0|0.0|0|0|0.0|1|0.0|0.0|0|5150.0|39.0|1.0
4463|0|0|0|0|0|0|0|3.0|0.0|0|3.0|0.0|0|0.0|1|0.0|0|0|0.0|0|0.0|5511.6|0|10550.0|64.0|1.0
4464|0|0|0|0|0|0|0|9.0|0.0|0|2.0|8.0|0|0.0|1|193091.36|1|0|0.0|0|0.0|0.0|1|7650.0|29.0|0.0
4465|0|1|0|0|0|0|0|9.0|6.0|0|4.0|9.0|0|0.0|0|0.0|0|1|0.0|0|0.0|0.0|1|3150.0|71.0|1.0
4466|0|0|0|0|0|0|0|3.0|5.0|0|4.0|6.0|1|0.0|0|0.0|0|0|0.0|0|0.0|0.0|1|11000.0|64.0|0.0
4467|0|0|0|0|0|0|0|7.0|6.0|0|4.0|11.0|1|3.0|1|0.0|0|0|0.0|0|2779.85|3653.12|1|13350.0|55.0|1.0
4468|0|0|0|0|0|0|0|3.0|6.0|1|4.0|0.0|0|0.0|0|819841.5606|0|0|0.0|1|0.0|0.0|1|11000.0|39.0|0.0
4469|0|1|0|0|0|1|0|12.0|3.0|0|0.0|8.0|0|3.0|0|0.0|1|0|0.0|1|3619.72|3640.83|0|15000.0|34.0|1.0
4470|0|0|0|0|0|0|0|6.0|3.0|0|0.0|6.0|0|0.0|0|0.0|1|0|0.0|0|786.48|669.6|1|14000.0|36.0|0.0
4471|1|1|0|1|0|1|0|30.0|3.0|0|1.0|9.0|0|1.0|0|0.0|0|1|0.0|0|1790.04|0.0|1|18000.0|40.0|1.0
4472|0|0|0|0|0|0|0|4.0|0.0|0|4.0|9.0|0|2.0|1|0.0|0|0|0.0|0|0.0|7635.72|1|8000.0|47.0|0.0
4473|0|0|0|0|0|0|1|4.0|4.0|0|4.0|6.0|0|0.0|0|126244.93|0|0|0.0|0|1468.52|445.91|1|8700.0|56.0|1.0
4474|0|0|0|0|0|0|0|8.0|5.0|1|3.0|7.0|1|3.0|0|0.0|0|0|0.0|0|2375.86|0.0|0|9850.0|27.0|1.0
4475|0|0|0|0|0|0|0|2.0|0.0|0|0.0|6.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|1|5650.0|43.0|0.0
4476|0|1|1|0|1|1|0|26.0|7.0|0|2.0|6.0|0|2.0|0|0.0|0|1|0.0|0|446.69|340.32|1|15000.0|33.0|0.0
4477|0|0|0|0|0|0|0|9.0|9.0|0|2.0|7.0|0|3.0|1|0.0|1|0|0.0|0|5835.9|6150.85|1|6000.0|34.0|1.0
4478|0|1|0|0|0|1|0|7.0|4.0|0|0.0|9.0|0|0.0|0|0.0|1|1|0.0|0|0.0|0.0|0|18000.0|56.0|0.0
4479|0|0|0|0|0|0|0|8.0|0.0|0|5.0|8.0|1|0.0|0|0.0|0|0|0.0|0|4675.69|4431.62|0|6850.0|35.0|1.0
4480|0|1|1|0|0|1|0|7.0|8.0|0|3.0|0.0|1|3.0|0|0.0|0|1|0.0|0|0.0|0.0|0|6300.0|37.0|0.0
4481|1|0|1|0|0|1|0|23.0|7.0|0|2.0|7.0|0|3.0|1|0.0|0|1|0.0|0|0.0|411.12|0|18000.0|41.0|0.0
4482|0|0|0|0|0|0|0|2.0|3.0|0|4.0|0.0|0|0.0|0|0.0|0|0|0.0|0|1023.27|0.0|0|4300.0|39.0|0.0
4483|0|0|0|0|0|0|0|9.0|3.0|0|2.0|8.0|0|0.0|0|1990.55|1|0|0.0|0|2000.85|709.44|1|8000.0|28.0|0.0
4484|0|0|0|0|0|1|0|5.0|6.0|1|1.0|9.0|0|0.0|0|0.0|1|1|0.0|0|0.0|0.0|0|15000.0|58.0|1.0
4485|0|0|1|0|0|1|0|9.0|9.0|0|5.0|0.0|0|1.0|0|182483.31|0|1|0.0|0|4733.05|0.0|1|18000.0|46.0|1.0
4486|0|0|0|0|0|0|0|5.0|0.0|1|1.0|7.0|0|0.0|0|819841.5606|0|0|0.0|1|0.0|0.0|1|8000.0|36.0|0.0
4487|0|0|0|0|0|1|0|9.0|5.0|0|4.0|8.0|0|0.0|1|0.0|0|0|0.0|0|1466.44|1082.45|1|15000.0|48.0|0.0
4488|0|0|0|0|0|0|0|2.0|7.0|0|4.0|7.0|0|0.0|1|0.0|0|0|0.0|0|1675.0|678.23|0|6200.0|44.0|0.0
4489|0|0|0|0|0|0|0|2.0|8.0|1|3.0|8.0|0|3.0|0|0.0|0|0|0.0|0|0.0|5007.09|1|3800.0|33.0|1.0
4490|0|0|0|0|0|0|0|9.0|0.0|0|4.0|9.0|0|0.0|0|0.0|0|0|0.0|0|1294.44|560.21|1|2000.0|30.0|0.0
4491|0|0|1|0|0|1|0|3.0|0.0|0|2.0|7.0|0|0.0|0|0.0|0|0|0.0|1|0.0|828.72|0|5550.0|46.0|0.0
4492|0|0|0|0|1|1|0|23.0|0.0|1|0.0|8.0|0|1.0|0|619130.3|0|1|0.0|0|0.0|2708.5|0|19900.0|63.0|1.0
4493|1|1|1|0|0|0|0|4.0|3.0|0|4.0|9.0|0|0.0|0|0.0|1|0|0.0|0|1532.97|606.85|0|1400.0|38.0|1.0
4494|0|1|1|0|0|1|0|6.0|0.0|0|0.0|10.0|0|0.0|0|0.0|0|0|0.0|0|5293.75|7024.18|1|18000.0|57.0|1.0
4495|0|0|0|0|0|0|0|3.0|7.0|0|3.0|8.0|0|0.0|0|0.0|0|0|0.0|0|6017.78|0.0|0|6900.0|70.0|0.0
4496|0|0|0|0|0|0|0|4.0|5.0|1|0.0|10.0|0|0.0|0|0.0|0|0|0.0|1|0.0|3847.82|0|10000.0|35.0|1.0
4497|0|0|0|0|0|1|0|2.0|0.0|1|1.0|10.0|0|1.0|0|0.0|0|0|0.0|0|4216.93|4079.08|0|15000.0|46.0|1.0
4498|0|0|0|0|0|1|0|21.0|7.0|1|0.0|0.0|1|1.0|0|612400.89|0|0|0.0|0|6330.09|0.0|0|18000.0|33.0|0.0
4499|0|1|0|0|0|0|0|2.0|0.0|0|3.0|9.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|0|6000.0|42.0|0.0
4500|0|0|1|0|0|0|0|4.0|0.0|1|4.0|6.0|0|3.0|0|0.0|0|0|0.0|0|0.0|433.96|0|11650.0|37.0|0.0
4501|0|0|0|0|0|1|0|7.0|4.0|0|1.0|6.0|0|2.0|0|29722.04|0|1|0.0|0|1776.35|0.0|0|18000.0|54.0|0.0
4502|0|0|1|0|0|1|0|9.0|8.0|0|2.0|10.0|0|0.0|0|0.0|0|0|0.0|0|4765.55|2862.65|0|18000.0|54.0|1.0
4503|0|1|0|0|0|0|1|12.0|9.0|0|3.0|8.0|0|0.0|0|0.0|1|0|0.0|0|0.0|0.0|0|2000.0|29.0|1.0
4504|0|0|0|0|0|0|0|18.0|0.0|1|1.0|8.0|0|3.0|0|819841.5606|0|0|0.0|0|3271.19|5102.07|1|14000.0|43.0|1.0
4505|0|0|0|0|0|0|0|2.0|9.0|1|2.0|11.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|1|5300.0|44.0|1.0
4506|0|0|0|0|0|0|0|5.0|0.0|0|1.0|0.0|0|3.0|0|0.0|0|0|0.0|0|2612.23|2680.73|1|2000.0|33.0|0.0
4507|0|0|0|0|0|1|0|2.0|5.0|0|0.0|11.0|0|0.0|1|0.0|0|0|0.0|0|0.0|6095.87|0|18000.0|67.0|1.0
4508|0|1|1|0|0|1|0|8.0|8.0|0|3.0|7.0|0|0.0|0|0.0|0|0|0.0|0|3015.34|4806.25|1|6700.0|52.0|1.0
4509|1|0|0|0|0|1|0|5.0|3.0|0|1.0|6.0|0|0.0|0|0.0|1|0|939.0|0|0.0|483.48|0|12000.0|40.0|1.0
4510|0|0|0|0|0|0|0|4.0|5.0|1|4.0|11.0|0|3.0|0|700513.66|0|0|0.0|1|8294.13|4638.33|0|14000.0|33.0|1.0
4511|0|0|0|0|0|1|0|12.0|0.0|0|3.0|9.0|0|0.0|0|0.0|0|1|0.0|0|0.0|1125.17|0|15000.0|47.0|1.0
4512|0|0|0|0|0|1|0|8.0|0.0|0|2.0|0.0|0|0.0|0|0.0|1|0|0.0|0|1581.67|855.79|1|18000.0|58.0|0.0
4513|0|0|0|0|0|0|0|6.0|3.0|0|1.0|0.0|1|0.0|1|0.0|0|0|0.0|0|0.0|0.0|1|5150.0|48.0|0.0
4514|0|0|0|0|0|0|0|4.0|5.0|0|2.0|9.0|0|1.0|0|0.0|0|0|0.0|0|546.83|526.13|0|7350.0|75.0|0.0
4515|0|0|0|0|0|1|0|17.0|6.0|0|2.0|9.0|0|0.0|0|501.06|0|1|0.0|0|1166.18|0.0|0|15000.0|66.0|1.0
4516|0|0|1|0|0|1|0|14.0|5.0|1|2.0|11.0|0|0.0|0|0.0|0|1|0.0|0|5110.47|7877.599500000002|0|18000.0|55.0|0.0
4517|0|0|0|0|0|1|0|3.0|0.0|0|1.0|8.0|0|2.0|0|0.0|0|1|0.0|0|0.0|1502.15|0|13350.0|51.0|0.0
4518|0|0|1|0|0|1|0|15.0|4.0|1|4.0|10.0|0|1.0|0|0.0|0|1|0.0|0|4280.71|0.0|1|18000.0|67.0|1.0
4519|0|0|0|0|0|1|0|5.0|5.0|0|2.0|6.0|0|0.0|1|0.0|0|0|0.0|0|1044.01|659.79|0|9650.0|47.0|0.0
4520|0|0|1|0|1|1|0|30.0|0.0|1|0.0|8.0|0|3.0|0|0.0|0|0|0.0|0|6101.67|4575.94|0|19900.0|34.0|1.0
4521|0|0|1|0|0|0|0|2.0|0.0|0|2.0|7.0|0|0.0|0|0.0|0|1|0.0|0|0.0|0.0|0|19900.0|74.0|0.0
4522|0|0|0|0|0|1|0|9.0|3.0|1|3.0|0.0|0|0.0|0|0.0|1|0|0.0|0|0.0|0.0|1|18000.0|70.0|0.0
4523|0|0|0|0|0|1|0|8.0|5.0|0|0.0|8.0|0|0.0|1|0.0|1|0|0.0|1|0.0|0.0|1|18000.0|49.0|0.0
4524|0|0|0|0|0|1|0|6.0|5.0|0|4.0|0.0|0|0.0|1|0.0|0|1|0.0|0|761.67|704.42|0|19900.0|48.0|0.0
4525|0|0|0|0|0|1|0|13.0|7.0|1|5.0|11.0|0|2.0|0|0.0|1|0|0.0|0|3970.0|0.0|1|19900.0|44.0|1.0
4526|0|0|0|0|0|0|1|4.0|0.0|0|2.0|8.0|0|0.0|0|34193.76|0|0|0.0|0|7544.81|2130.45|1|6650.0|35.0|0.0
4527|0|0|0|0|0|0|0|1.0|0.0|1|4.0|9.0|0|0.0|0|0.0|0|0|0.0|1|3785.28|4849.73|0|6000.0|34.0|0.0
4528|0|0|0|0|0|0|0|2.0|0.0|1|3.0|11.0|0|0.0|0|0.0|0|0|0.0|0|1559.95|6777.1|0|1000.0|71.0|1.0
4529|0|0|0|0|0|1|0|9.0|0.0|1|2.0|8.0|0|0.0|0|0.0|0|1|0.0|0|0.0|4633.98|0|15000.0|58.0|1.0
4530|0|0|0|0|0|1|0|2.0|3.0|1|4.0|8.0|0|2.0|0|0.0|0|0|0.0|1|0.0|0.0|1|19000.0|38.0|1.0
4531|0|0|1|0|0|0|0|3.0|0.0|0|3.0|9.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|0|8650.0|45.0|1.0
4532|0|0|0|0|0|0|0|5.0|0.0|0|0.0|6.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|0|12400.0|29.0|1.0
4533|0|0|0|0|0|1|0|7.0|0.0|0|1.0|11.0|0|2.0|0|0.0|0|1|0.0|0|7269.07|2622.84|0|9650.0|51.0|1.0
4534|1|0|0|0|0|0|0|4.0|4.0|0|0.0|7.0|0|0.0|0|0.0|0|0|0.0|0|0.0|458.84|1|14000.0|30.0|0.0
4535|0|1|0|0|0|0|0|4.0|7.0|0|0.0|8.0|1|0.0|0|0.0|0|0|0.0|0|8753.979100000006|0.0|0|8000.0|50.0|1.0
4536|1|0|0|0|0|0|0|9.0|4.0|0|3.0|6.0|0|2.0|0|0.0|0|0|0.0|1|0.0|957.48|1|7550.0|0.0|1.0
4537|0|0|0|0|1|0|1|28.0|4.0|0|1.0|6.0|0|2.0|0|0.0|0|0|0.0|0|726.81|407.03|0|2000.0|28.0|0.0
4538|0|0|0|0|0|1|0|4.0|5.0|0|3.0|0.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|0|9600.0|77.0|1.0
4539|0|0|0|0|0|1|0|9.0|5.0|1|0.0|0.0|1|2.0|0|699095.51|1|0|0.0|0|0.0|3409.67|0|16550.0|35.0|1.0
4540|1|0|0|0|0|1|0|17.0|7.0|0|2.0|6.0|0|0.0|0|0.0|0|0|0.0|0|0.0|606.45|0|15000.0|51.0|0.0
4541|0|0|0|0|0|1|0|4.0|6.0|0|4.0|0.0|1|0.0|0|0.0|0|0|0.0|0|0.0|962.05|1|7350.0|34.0|0.0
4542|0|1|1|0|0|1|0|9.0|0.0|0|2.0|9.0|0|0.0|0|0.0|0|1|0.0|0|2517.67|0.0|1|18000.0|76.0|0.0
4543|0|1|0|0|1|1|0|22.0|9.0|0|2.0|7.0|0|0.0|0|0.0|0|1|0.0|0|0.0|2136.86|0|18000.0|46.0|1.0
4544|0|1|0|0|0|1|0|5.0|6.0|0|0.0|8.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|0|15000.0|42.0|1.0
4545|0|0|0|0|0|1|0|7.0|4.0|0|2.0|7.0|0|0.0|0|0.0|0|0|0.0|1|0.0|1304.86|1|6150.0|35.0|0.0
4546|0|0|0|0|0|0|0|7.0|5.0|0|4.0|0.0|0|0.0|1|0.0|0|0|0.0|0|0.0|912.08|1|7750.0|48.0|1.0
4547|0|0|0|0|0|0|0|3.0|0.0|1|3.0|9.0|0|3.0|0|0.0|0|0|0.0|0|0.0|6031.75|0|10350.0|63.0|0.0
4548|0|1|0|0|0|1|0|8.0|0.0|0|2.0|7.0|0|2.0|0|0.0|0|0|0.0|0|5733.24|1972.82|1|13900.0|46.0|1.0
4549|0|1|0|0|0|0|0|15.0|6.0|0|4.0|6.0|0|0.0|0|0.0|0|1|0.0|1|0.0|688.06|1|11700.0|48.0|0.0
4550|0|0|0|0|0|0|0|9.0|0.0|0|1.0|9.0|0|2.0|0|38129.65|1|0|0.0|1|0.0|0.0|0|8000.0|31.0|1.0
4551|0|0|0|0|0|0|0|2.0|7.0|0|3.0|7.0|0|2.0|0|0.0|0|0|0.0|0|0.0|1283.33|1|9850.0|77.0|0.0
4552|1|0|0|0|0|0|0|4.0|9.0|1|4.0|0.0|0|0.0|0|584333.31|0|0|0.0|1|0.0|7761.13|1|1000.0|37.0|0.0
4553|0|0|0|0|0|1|0|4.0|0.0|0|2.0|6.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|1|17750.0|59.0|0.0
4554|0|0|0|0|0|1|0|4.0|0.0|0|1.0|9.0|0|2.0|1|0.0|0|0|0.0|0|0.0|0.0|1|5600.0|33.0|1.0
4555|0|0|0|0|0|0|0|4.0|7.0|0|3.0|8.0|0|0.0|1|0.0|0|0|0.0|1|5692.56|3679.6|0|3350.0|28.0|1.0
4556|0|0|0|0|0|0|0|4.0|0.0|0|1.0|8.0|0|0.0|1|110041.24|0|0|0.0|0|696.74|1281.23|0|8000.0|40.0|0.0
4557|0|0|0|0|0|0|0|4.0|7.0|0|1.0|9.0|0|0.0|0|143490.8|0|1|0.0|0|0.0|1588.13|0|3550.0|37.0|0.0
4558|0|0|0|0|0|1|0|11.0|3.0|0|3.0|7.0|0|0.0|0|0.0|0|0|0.0|0|3141.16|0.0|1|19900.0|56.0|1.0
4559|0|0|0|0|0|0|0|6.0|4.0|0|3.0|0.0|0|3.0|0|0.0|0|0|0.0|0|0.0|4687.53|1|14000.0|47.0|1.0
4560|1|0|0|0|1|1|0|25.0|3.0|0|0.0|8.0|0|0.0|0|0.0|0|1|0.0|0|2322.33|0.0|1|19900.0|56.0|0.0
4561|0|0|0|0|0|0|0|8.0|5.0|0|0.0|6.0|0|0.0|0|0.0|0|0|0.0|1|0.0|455.45|1|9100.0|47.0|0.0
4562|1|1|1|0|1|1|0|13.0|7.0|0|3.0|8.0|0|1.0|0|0.0|0|0|0.0|0|8753.979100000006|6654.76|1|18000.0|37.0|0.0
4563|1|0|0|0|0|0|0|8.0|5.0|0|2.0|8.0|0|2.0|1|0.0|1|1|0.0|0|0.0|5798.53|0|6950.0|49.0|1.0
4564|1|0|0|0|1|1|0|12.0|5.0|0|2.0|7.0|0|3.0|1|310044.35|0|0|0.0|0|0.0|3540.51|1|19900.0|48.0|1.0
4565|0|0|0|0|0|1|0|15.0|3.0|0|2.0|0.0|0|0.0|0|96536.77|0|0|0.0|0|0.0|0.0|0|16950.0|51.0|0.0
4566|0|0|1|0|0|0|0|7.0|4.0|0|1.0|10.0|0|0.0|0|191705.76|0|0|0.0|0|2073.39|0.0|1|14000.0|44.0|1.0
4567|0|0|0|0|0|0|0|9.0|0.0|0|3.0|7.0|0|0.0|0|0.0|0|0|0.0|1|0.0|665.09|1|7400.0|43.0|0.0
4568|1|0|0|0|0|0|0|4.0|4.0|1|4.0|7.0|0|0.0|0|0.0|0|0|0.0|0|833.91|430.65|0|1190.0|40.0|1.0
4569|0|0|0|0|0|0|0|5.0|6.0|0|3.0|7.0|0|3.0|0|0.0|1|0|0.0|0|2274.93|744.33|1|6500.0|40.0|1.0
4570|0|0|1|1|0|0|0|29.0|0.0|0|4.0|7.0|0|0.0|1|0.0|0|1|0.0|1|4838.7|0.0|0|8000.0|30.0|1.0
4571|0|0|0|0|0|1|0|1.0|8.0|1|2.0|10.0|0|3.0|0|0.0|0|0|0.0|0|0.0|7764.23|0|13000.0|46.0|1.0
4572|0|1|0|0|0|0|0|5.0|7.0|0|4.0|10.0|0|0.0|0|260425.25|1|0|0.0|0|2926.54|0.0|1|6500.0|0.0|1.0
4573|0|0|0|0|1|1|0|22.0|0.0|0|1.0|7.0|1|0.0|1|0.0|0|0|0.0|0|0.0|0.0|0|18000.0|53.0|0.0
4574|0|0|0|0|0|1|0|12.0|7.0|1|3.0|8.0|0|0.0|0|510284.92|0|1|0.0|0|0.0|0.0|0|12000.0|54.0|0.0
4575|0|0|0|0|0|1|0|1.0|7.0|0|2.0|0.0|0|0.0|0|0.0|0|1|0.0|0|0.0|477.29|0|18000.0|69.0|0.0
4576|0|1|1|0|0|1|0|9.0|5.0|0|1.0|6.0|0|0.0|0|0.0|0|1|0.0|0|0.0|0.0|0|19900.0|48.0|1.0
4577|0|0|0|0|0|0|1|3.0|5.0|0|5.0|7.0|0|0.0|1|0.0|0|1|3546.001200000057|1|0.0|687.97|0|6300.0|41.0|0.0
4578|0|0|0|0|0|1|0|1.0|0.0|0|4.0|9.0|0|0.0|1|0.0|0|0|0.0|1|2240.08|0.0|1|14000.0|76.0|0.0
4579|0|0|0|0|0|0|0|2.0|7.0|0|5.0|9.0|0|3.0|1|0.0|0|0|0.0|1|0.0|1083.23|0|8400.0|49.0|0.0
4580|0|0|0|0|0|0|0|5.0|4.0|0|3.0|8.0|0|0.0|0|0.0|0|0|0.0|0|0.0|449.28|1|4000.0|40.0|0.0
4581|0|0|0|0|0|0|0|4.0|0.0|1|5.0|8.0|0|0.0|0|0.0|0|1|0.0|0|0.0|4051.85|0|5150.0|61.0|1.0
4582|0|0|0|0|0|0|0|14.0|6.0|0|0.0|6.0|0|0.0|0|133.25|0|0|0.0|0|0.0|0.0|1|11000.0|55.0|1.0
4583|0|0|0|0|0|1|0|18.0|6.0|0|4.0|7.0|0|0.0|1|0.0|0|0|0.0|1|2820.31|5000.76|0|18000.0|40.0|1.0
4584|0|1|0|0|0|0|0|6.0|4.0|0|4.0|0.0|0|0.0|0|0.0|0|1|0.0|0|0.0|2023.29|0|6350.0|49.0|0.0
4585|0|0|0|0|0|1|0|5.0|5.0|0|3.0|7.0|0|1.0|0|0.0|1|0|0.0|0|0.0|0.0|0|4300.0|48.0|1.0
4586|0|0|0|0|0|1|0|22.0|3.0|1|0.0|9.0|1|0.0|0|819841.5606|0|1|0.0|0|1509.98|1092.68|1|18000.0|50.0|0.0
4587|1|1|0|0|0|0|0|4.0|7.0|0|2.0|6.0|0|0.0|0|0.0|0|0|0.0|0|0.0|232.22|1|9500.0|56.0|0.0
4588|0|0|0|0|0|0|0|5.0|5.0|0|2.0|8.0|0|0.0|0|0.0|0|0|0.0|0|1076.15|0.0|1|6950.0|75.0|0.0
4589|0|0|0|0|0|1|0|4.0|5.0|0|0.0|7.0|0|1.0|0|173020.94|0|1|0.0|0|0.0|0.0|0|12100.0|45.0|1.0
4590|0|0|0|0|0|0|1|7.0|8.0|0|3.0|9.0|0|2.0|0|0.0|0|0|0.0|1|6947.63|0.0|1|13500.0|31.0|1.0
4591|0|0|0|0|0|0|0|3.0|0.0|0|4.0|8.0|0|0.0|1|280863.21|0|1|0.0|1|0.0|0.0|0|4350.0|65.0|0.0
4592|0|1|1|0|0|0|0|2.0|6.0|0|3.0|0.0|0|0.0|0|0.0|0|1|0.0|0|0.0|525.73|0|8000.0|70.0|0.0
4593|0|0|1|0|0|0|0|16.0|4.0|0|3.0|9.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|1|9300.0|35.0|0.0
4594|0|0|0|0|0|1|0|6.0|3.0|0|1.0|10.0|0|0.0|0|0.0|0|0|0.0|0|3610.97|0.0|1|11850.0|75.0|1.0
4595|0|0|0|0|0|0|0|7.0|6.0|0|2.0|0.0|0|0.0|0|0.0|0|0|0.0|0|550.81|621.95|0|7600.0|55.0|0.0
4596|0|0|0|0|0|1|0|8.0|0.0|0|0.0|6.0|0|3.0|0|0.0|0|0|0.0|0|1758.08|598.96|0|18000.0|60.0|0.0
4597|0|0|0|0|0|0|0|8.0|0.0|0|2.0|8.0|1|0.0|0|96573.77|1|0|0.0|1|608.45|831.34|1|14000.0|30.0|0.0
4598|0|0|0|0|0|1|0|6.0|5.0|0|0.0|0.0|1|0.0|0|0.0|0|0|0.0|0|372.72|0.0|1|15000.0|58.0|0.0
4599|0|0|0|0|0|0|0|7.0|4.0|0|5.0|7.0|0|0.0|0|0.0|0|0|0.0|0|1136.46|0.0|1|8000.0|47.0|0.0
4600|0|1|0|0|0|0|0|3.0|7.0|0|3.0|11.0|0|0.0|0|0.0|0|1|0.0|0|6141.83|3889.86|1|11000.0|48.0|0.0
4601|0|0|0|0|0|1|0|2.0|0.0|0|5.0|8.0|0|0.0|1|0.0|0|0|0.0|0|0.0|892.04|0|13450.0|62.0|0.0
4602|0|0|0|0|0|0|0|4.0|7.0|0|2.0|6.0|0|0.0|0|49585.46|1|0|0.0|0|0.0|402.83|1|11350.0|36.0|0.0
4603|0|0|0|0|0|1|0|7.0|7.0|0|3.0|9.0|0|0.0|1|0.0|0|0|0.0|0|0.0|681.99|1|7400.0|76.0|0.0
4604|0|0|0|0|0|1|1|11.0|0.0|0|1.0|0.0|1|0.0|0|0.0|0|0|0.0|0|1204.65|0.0|0|18000.0|48.0|1.0
4605|0|0|0|0|0|0|0|3.0|8.0|0|3.0|0.0|0|0.0|0|0.0|0|0|0.0|0|5582.03|0.0|0|16750.0|53.0|1.0
4606|0|0|0|0|0|0|0|15.0|5.0|1|2.0|8.0|0|0.0|0|0.0|0|0|0.0|0|0.0|2398.89|1|6500.0|46.0|1.0
4607|1|0|0|0|1|1|0|14.0|0.0|0|0.0|8.0|0|3.0|1|0.0|0|1|0.0|0|1466.47|445.75|0|15000.0|61.0|0.0
4608|0|0|0|0|0|0|0|8.0|6.0|0|0.0|0.0|0|0.0|0|0.0|1|0|0.0|0|1603.68|0.0|0|6000.0|31.0|1.0
4609|0|0|0|0|0|1|0|17.0|7.0|0|1.0|6.0|0|0.0|0|0.0|1|0|0.0|0|0.0|687.53|1|18000.0|43.0|0.0
4610|0|0|0|0|0|1|0|4.0|5.0|0|3.0|8.0|0|0.0|0|164602.21|0|0|0.0|0|5594.94|4651.56|1|8650.0|51.0|0.0
4611|0|0|0|0|0|0|0|8.0|4.0|0|1.0|9.0|0|3.0|0|0.0|1|1|0.0|0|1549.12|907.27|0|4000.0|53.0|0.0
4612|0|1|0|0|0|0|0|5.0|7.0|0|2.0|11.0|0|3.0|0|0.0|0|0|0.0|0|0.0|6151.91|1|5500.0|59.0|1.0
4613|0|0|0|0|0|0|0|5.0|8.0|0|2.0|8.0|0|0.0|1|233832.68|0|1|0.0|1|6190.51|0.0|1|4000.0|45.0|0.0
4614|0|0|0|0|0|1|0|19.0|5.0|1|1.0|9.0|1|2.0|0|0.0|0|0|0.0|0|864.21|0.0|1|18000.0|51.0|0.0
4615|0|0|0|0|0|0|0|7.0|4.0|0|3.0|7.0|0|0.0|1|0.0|0|0|0.0|0|0.0|0.0|1|8450.0|38.0|0.0
4616|0|0|0|0|0|1|0|4.0|7.0|0|2.0|7.0|0|1.0|0|0.0|0|0|0.0|0|0.0|1626.9|0|8050.0|43.0|0.0
4617|1|0|0|0|0|0|0|2.0|6.0|0|3.0|0.0|0|0.0|0|0.0|0|0|0.0|1|1479.81|995.5|1|3550.0|39.0|0.0
4618|0|1|0|0|0|0|0|6.0|0.0|0|0.0|0.0|0|0.0|0|531783.42|1|0|0.0|0|1156.45|852.92|1|19900.0|58.0|0.0
4619|0|1|1|0|1|1|0|20.0|4.0|0|1.0|8.0|0|0.0|0|0.0|0|0|0.0|0|0.0|1060.05|0|18000.0|35.0|0.0
4620|0|1|0|0|0|0|0|6.0|0.0|0|4.0|9.0|0|2.0|0|0.0|1|0|0.0|0|0.0|3642.39|0|2000.0|26.0|0.0
4621|0|0|1|0|1|1|0|33.0|6.0|0|3.0|0.0|0|0.0|1|0.0|0|1|0.0|0|818.79|1024.86|1|12000.0|71.0|0.0
